feature,importance,model_name,target_used,importance_type,abs_importance
ram_missing,-0.392463767206805,Linear Regression_target,price,coefficient,0.392463767206805
cpu_brand_Intel,-0.35693359375,Linear Regression_target,price,coefficient,0.35693359375
is_mid_memory_storage,-0.310546875,Linear Regression_target,price,coefficient,0.310546875
screen_missing,-0.2667610755924512,Linear Regression_target,price,coefficient,0.2667610755924512
cpu_apple_core_spec,-0.2236328125,Linear Regression_target,price,coefficient,0.2236328125
cpu_brand_AMD,0.2203369140625,Linear Regression_target,price,coefficient,0.2203369140625
is_entry_memory_storage,0.13671875,Linear Regression_target,price,coefficient,0.13671875
screen_size_inch,0.10238546836842399,Linear Regression_target,price,coefficient,0.10238546836842399
cpu_brand_Qualcomm,0.06640625,Linear Regression_target,price,coefficient,0.06640625
is_premium_memory_storage,-0.0322265625,Linear Regression_target,price,coefficient,0.0322265625
cpu_family_group_Apple Silicon,-0.0322265625,Linear Regression_target,price,coefficient,0.0322265625
