model_name,target_price_rmse,log_target_price_rmse,rmse_winner,rmse_abs_diff_log_vs_price,rmse_pct_diff_log_vs_price,target_price_mae,log_target_price_mae,mae_winner,mae_abs_diff_log_vs_price,mae_pct_diff_log_vs_price,target_price_r2,log_target_price_r2,r2_winner,final_target_recommendation,target_price_mape,log_target_price_mape,mape_winner
CatBoost,5.413634812220809,5.72753126880468,target_price,0.3138964565838709,0.05798256946982774,3.3103716012606914,3.3061872265264243,log_target_price,-0.004184374734267138,-0.0012640196444029424,0.8898331839339132,0.8766872953504098,target_price,metric_tradeoff,0.2911762554346475,0.2543586623828555,log_target_price
ElasticNet,6.882382261260231,21.65084613935642,target_price,14.76846387809619,2.1458360372142335,4.294299397879823,5.284782641117226,target_price,0.9904832432374029,0.2306507188870956,0.8219465198012044,-0.7620678736559725,target_price,target_price,0.3920420234978994,0.3671918302297471,log_target_price
Extra Trees,5.806586521867689,5.888664554975016,target_price,0.08207803310732675,0.014135332832503174,3.4129795517317114,3.38257680422009,log_target_price,-0.03040274751162153,-0.008907978219850595,0.8732597121847955,0.8696513562046081,target_price,close_result,0.2962638373122325,0.2804164753685949,log_target_price
Lasso,6.881885049730441,21.85277862380274,target_price,14.970893574072301,2.1754059339684413,4.294346514638943,5.2943487921164,target_price,1.0000022774774573,0.23286483148683096,0.8219722454996674,-0.7950899607525228,target_price,target_price,0.3919964977967198,0.3681201768244367,log_target_price
LightGBM,5.336465796362892,5.506857406165535,target_price,0.17039160980264345,0.031929673365240184,3.2245794645382704,3.2177689985050764,log_target_price,-0.006810466033194018,-0.0021120478214573055,0.8929515591928825,0.8860063793764152,target_price,metric_tradeoff,0.2733688741989442,0.2516603703020449,log_target_price
Linear Regression,6.901883502960357,21.4264034530191,target_price,14.524519950058743,2.104428442443122,4.309038810216048,5.308410854897372,target_price,0.9993720446813237,0.2319245865950362,0.8209360605870017,-0.7257244103660183,target_price,target_price,0.3947118153138029,0.3684857336424088,log_target_price
Random Forest,5.582430424215031,5.769588647620123,target_price,0.18715822340509192,0.033526297541166226,3.3196614739987536,3.3611119435125083,target_price,0.04145046951375475,0.012486354358242708,0.8828561417961428,0.874869670929842,target_price,target_price,0.2903128164503365,0.2704141443427757,log_target_price
Ridge,6.880826856930445,21.439250107382843,target_price,14.5584232504524,2.115795609039195,4.294842615599522,5.281871215519498,target_price,0.9870285999199764,0.22981717568297808,0.822026990152604,-0.7277944200396387,target_price,target_price,0.3922270988590592,0.366600824054956,log_target_price
