sample_id,actual_price,predicted_price,residual,absolute_error,absolute_percentage_error,price_segment
5983,42.7,74.5314093548342,-31.831409354834193,31.831409354834193,0.7454662612198765,Premium
6072,8.39,38.21203259477492,-29.822032594774917,29.822032594774917,3.5544734912062506,Mid
7187,50.999,76.83301829860555,-25.83401829860555,25.83401829860555,0.5065593109296063,Premium
5958,89.09,112.4313605415395,-23.3413605415395,23.3413605415395,0.2619975366626726,Premium
5684,20.59,42.54000349552346,-21.950003495523458,21.950003495523458,1.066051651017844,Premium
6498,18.006229,38.22870052500897,-20.222471525008967,20.222471525008967,1.1230819914533956,High
5654,44.99,64.89513639496906,-19.905136394969055,19.905136394969055,0.44243468314128964,Premium
6145,42.45,61.874991610420096,-19.424991610420093,19.424991610420093,0.45759697549970546,Premium
5661,63.05,79.87736613635992,-16.827366136359927,16.827366136359927,0.26688923292772465,Premium
5439,109.0,124.76755220921294,-15.767552209212937,15.767552209212937,0.14465644228503008,Premium
6935,25.4,40.89827563999817,-15.49827563999817,15.49827563999817,0.6101683322593702,Premium
5516,32.0,47.46544682772502,-15.465446827725017,15.465446827725017,0.4832952133513039,Premium
6915,25.49,40.89085805730912,-15.400858057309119,15.400858057309119,0.6041921560103933,Premium
5510,12.99,28.09223271095917,-15.10223271095917,15.10223271095917,1.162604519614824,High
7070,59.99,74.92978854318949,-14.939788543189486,14.939788543189486,0.24903798204601515,Premium
5733,20.0,34.24126233678595,-14.241262336785951,14.241262336785951,0.7120631168036944,Premium
7130,10.89,24.61625197545262,-13.72625197545262,13.72625197545262,1.2604455440029543,High
6283,17.99,30.801433460504335,-12.811433460504336,12.811433460504336,0.7121419377316396,High
6497,96.79,109.18884588706352,-12.398845887063516,12.398845887063516,0.12810048441921082,Premium
6044,24.0,36.254476296232376,-12.254476296232376,12.254476296232376,0.5106031789884072,Premium
7023,38.9,50.97543433612756,-12.075434336127564,12.075434336127564,0.3104224764991554,Premium
6638,87.999,99.81088031055629,-11.81188031055629,11.81188031055629,0.1342274379302272,Premium
6874,64.89,76.3269329873888,-11.4369329873888,11.4369329873888,0.17625108625693556,Premium
5697,15.59,26.99150584610015,-11.40150584610015,11.40150584610015,0.7313345635259022,High
5856,20.709,31.916815918104408,-11.207815918104409,11.207815918104409,0.5412050759362211,Premium
6277,62.5,73.2690913591971,-10.769091359197105,10.769091359197105,0.17230546174439682,Premium
5635,15.999,26.7187646918232,-10.7197646918232,10.7197646918232,0.6700271698951917,High
6062,18.19,28.90676542328368,-10.716765423283679,10.716765423283679,0.5891569776082749,High
7009,23.5,34.03165587923225,-10.531655879232247,10.531655879232247,0.4481555693099613,Premium
5832,83.49,94.01400517649334,-10.524005176493347,10.524005176493347,0.12605108607458732,Premium
